asset_id,asset_type,worth
16695,car,33745
16696,car,51615
16697,house,443568
16698,car,51350
16699,car,87530
16700,car,31124
16701,house,871852
16702,car,25588
16703,house,582915
16704,house,1451886
16705,car,20434
16706,car,38521
16707,car,23507
16708,car,10494
16709,house,759386
16710,car,94108
16711,car,42847
16712,car,91916
16713,car,52496
16714,car,74918
16715,car,87150
16716,car,76282
16717,car,19835
16718,car,85654
16719,car,47780
16720,car,35022
16721,car,43290
16722,car,75612
16723,house,224396
16724,car,11432
16725,car,40227
16726,car,26441
16727,car,39728
16728,house,1139040
16729,car,53547
16730,car,47108
16731,car,76940
16732,car,61496
16733,car,14115
16734,car,11439
16735,car,50309
16736,car,49542
16737,car,67007
16738,car,26488
16739,house,391082
16740,car,44325
16741,car,25135
16742,house,162388
16743,car,83031
16744,car,39676
16745,car,95749
16746,car,36461
16747,car,43945
16748,house,110008
16749,car,23153
16750,car,45560
16751,car,67692
16752,car,24676
16753,car,45097
16754,house,1019005
16755,house,730236
16756,car,10885
16757,car,89411
16758,car,13296
16759,car,80277
16760,car,17500
16761,house,529975
16762,car,56568
16763,house,711950
16764,car,51871
16765,car,29770
16766,car,58015
16767,car,89489
16768,car,43519
16769,car,14706
16770,car,14413
16771,car,20211
16772,car,43945
16773,house,1191187
16774,car,88041
16775,car,79311
16776,car,76679
16777,house,368510
16778,house,803620
16779,car,18405
16780,car,83882
16781,car,98394
16782,car,30221
16783,house,928412
16784,car,75283
16785,car,48219
16786,car,31880
16787,house,286580
16788,house,228808
16789,car,20840
16790,car,52850
16791,car,42718
16792,car,52141
16793,car,80020
16794,car,15659
16795,car,27941
16796,car,11145
16797,house,459299
16798,car,70754
16799,car,32150
16800,car,66686
16801,car,29018
16802,car,13451
16803,car,31321
16804,car,38281
16805,house,429975
16806,house,443148
16807,car,62390
16808,car,38387
16809,car,42219
16810,house,134800
16811,car,84551
16812,car,87240
16813,car,40295
16814,car,31013
16815,car,16301
16816,house,758753
16817,car,46345
16818,car,69563
16819,car,43907
16820,car,71983
16821,car,15582
16822,car,61934
16823,car,52397
16824,car,76467
16825,car,65350
16826,car,53495
16827,car,51492
16828,car,26585
16829,car,75045
16830,car,80306
16831,car,65615
16832,car,18953
16833,car,90398
16834,car,41529
16835,car,65969
16836,car,43346
16837,car,39127
16838,car,74011
16839,car,86359
16840,car,48193
16841,house,1270657
16842,house,1348275
16843,car,44339
16844,car,83161
16845,car,78959
16846,car,89930
16847,car,83913
16848,car,53970
16849,house,1195706
16850,car,83339
16851,car,67752
16852,car,55787
16853,car,26448
16854,car,17988
16855,house,282665
16856,car,81012
16857,car,18818
16858,car,77793
16859,car,22800
16860,car,69161
16861,car,92924
16862,car,94134
16863,car,79000
16864,car,83711
16865,car,97258
16866,car,54627
16867,car,25767
16868,car,11664
16869,house,862481
16870,house,478142
16871,car,40761
16872,car,44932
16873,car,26838
16874,house,1075300
16875,car,28947
16876,car,18772
16877,car,28778
16878,car,49383
16879,car,20242
16880,house,1439989
16881,car,28583
16882,car,22781
16883,car,15734
16884,car,96812
16885,car,24091
16886,car,67547
16887,house,1133099
16888,house,397610
16889,car,28739
16890,car,93083
16891,car,31984
16892,car,38981
16893,house,812875
16894,car,78650
16895,house,367235
16896,car,34002
16897,house,1197604
16898,car,36411
16899,car,91681
16900,car,59166
16901,car,41595
16902,house,454785
16903,car,63255
16904,car,98428
16905,car,32599
16906,house,1330212
16907,car,53203
16908,car,70789
16909,car,43585
16910,car,63401
16911,car,22550
16912,car,39460
16913,car,79140
16914,car,98474
16915,car,85285
16916,car,48905
16917,car,76283
16918,house,578346
16919,car,69182
16920,car,44496
16921,car,51690
16922,house,635782
16923,car,84339
16924,car,19126
16925,car,55115
16926,car,92578
16927,car,17549
16928,car,42312
16929,car,65821
16930,car,53480
16931,car,22939
16932,car,37035
16933,car,58850
16934,car,75631
16935,car,51946
16936,car,95391
16937,car,27914
16938,car,40490
16939,car,44091
16940,house,350512
16941,car,42844
16942,car,28792
16943,car,40016
16944,car,71392
16945,car,60913
16946,car,27733
16947,car,61536
16948,car,11170
16949,car,61915
16950,car,44524
16951,car,34379
16952,house,132325
16953,car,66623
16954,house,1321440
16955,house,1086490
16956,car,33419
16957,car,93996
16958,car,95970
16959,car,23955
16960,car,49082
16961,car,92199
16962,car,43042
16963,car,46013
16964,car,51467
16965,car,76185
16966,car,45299
16967,car,89725
16968,car,73298
16969,car,27092
16970,house,274408
16971,car,49214
16972,car,53929
16973,house,1125957
16974,car,95539
16975,car,96538
16976,car,80242
16977,car,99531
16978,car,44814
16979,house,929809
16980,car,66370
16981,car,77777
16982,car,46479
16983,car,99578
16984,car,36310
16985,car,43189
16986,car,27914
16987,car,48740
16988,car,43712
16989,car,97667
16990,car,79258
16991,car,58031
16992,car,67224
16993,car,25208
16994,car,21435
16995,car,32248
16996,car,61718
16997,car,55669
16998,car,92411
16999,car,90168
17000,car,49324
17001,car,28637
17002,car,75381
17003,car,32460
17004,car,71365
17005,car,31472
17006,car,67878
17007,car,22265
17008,house,1282873
17009,car,77397
17010,car,74858
17011,car,98688
17012,house,1068485
17013,car,17112
17014,car,64188
17015,car,60422
17016,car,37602
17017,car,68044
17018,car,46416
17019,car,32260
17020,car,56962
17021,car,52926
17022,car,92121
17023,house,470116
17024,car,77589
17025,car,55611
17026,car,87576
17027,car,58435
17028,car,82980
17029,car,48530
17030,house,1087493
17031,car,98482
17032,house,129025
17033,car,27470
17034,car,33827
17035,car,42438
17036,car,74328
17037,car,42849
17038,car,51065
17039,car,70854
17040,car,76670
17041,car,27491
17042,car,78404
17043,car,62104
17044,car,22960
17045,car,39099
17046,car,13080
17047,car,36837
17048,car,79880
17049,car,41383
17050,car,81300
17051,car,95244
17052,car,30531
17053,car,71112
17054,car,38666
17055,car,37194
17056,car,29565
17057,car,86814
17058,car,46589
17059,car,69077
17060,car,43229
17061,house,168664
17062,house,1027759
17063,car,74135
17064,car,88983
17065,car,32511
17066,car,66284
17067,house,1353988
17068,car,19600
17069,car,40587
17070,car,25246
17071,house,417171
17072,car,48944
17073,house,346306
17074,car,21861
17075,car,61731
17076,house,673786
17077,house,890595
17078,house,167306
17079,car,35901
17080,house,1245979
17081,car,43059
17082,car,37961
17083,car,98944
17084,car,42938
17085,car,16187
17086,car,98634
17087,car,56921
17088,car,62503
17089,car,42056
17090,car,64255
17091,car,99080
17092,car,41183
17093,car,60801
17094,car,92950
17095,house,1062367
17096,house,962131
17097,car,86802
17098,car,80353
17099,car,56375
17100,house,285959
17101,car,16938
17102,car,22587
17103,car,74438
17104,car,38175
17105,car,24563
17106,car,11908
17107,house,1386795
17108,car,33280
17109,car,87097
17110,car,49911
17111,car,11108
17112,house,1347785
17113,car,70004
17114,car,14713
17115,car,43788
17116,car,48205
17117,car,75846
17118,car,43129
17119,car,37680
17120,car,86461
17121,car,80814
17122,car,20370
17123,car,29467
17124,car,50254
17125,car,64126
17126,house,1179308
17127,car,42596
17128,car,87325
17129,car,41292
17130,car,95435
17131,car,99558
17132,car,23688
17133,car,92150
17134,car,85064
17135,house,654315
17136,car,67954
17137,car,75442
17138,car,90063
17139,car,82778
17140,car,73054
17141,car,96297
17142,car,15627
17143,house,354108
17144,car,97027
17145,car,41793
17146,house,1406153
17147,car,59398
17148,car,12500
17149,car,16206
17150,car,71501
17151,house,542831
17152,car,55325
17153,car,24027
17154,house,967588
17155,car,86239
17156,house,776848
17157,car,22512
17158,car,53608
17159,car,87256
17160,car,16089
17161,car,74879
17162,car,10508
17163,car,42892
17164,car,57137
17165,car,89328
17166,car,39867
17167,car,67487
17168,car,88653
17169,car,54437
17170,car,19701
17171,car,86540
17172,car,13383
17173,car,71064
17174,car,69640
17175,car,44367
17176,car,98607
17177,car,71088
17178,car,73931
17179,car,21189
17180,car,99622
17181,car,80302
17182,car,53869
17183,car,47981
17184,car,64784
17185,car,85666
17186,house,189940
17187,car,35766
17188,house,147108
17189,car,18649
17190,car,63043
17191,car,78580
17192,car,25471
17193,house,807973
17194,house,616630
17195,car,24324
17196,car,87815
17197,car,43931
17198,house,835141
17199,car,59921
17200,car,56797
17201,car,96613
17202,house,1464243
17203,house,1477750
17204,car,27758
17205,car,38190
17206,car,82072
17207,car,17474
17208,car,43964
17209,car,42211
17210,car,20670
17211,car,87778
17212,car,19652
17213,car,17381
17214,car,34134
17215,car,92270
17216,car,75364
17217,car,90336
17218,car,69904
17219,car,79944
17220,car,47796
17221,house,585257
17222,car,51680
17223,car,39396
17224,car,62724
17225,car,13796
17226,car,46900
17227,car,54025
17228,car,20265
17229,car,50456
17230,car,95264
17231,house,212936
17232,car,84667
17233,car,26566
17234,car,30971
17235,car,20706
17236,car,81958
17237,car,92982
17238,car,51375
17239,car,65664
17240,car,16034
17241,car,13193
17242,house,1495199
17243,car,91199
17244,car,65679
17245,car,53543
17246,house,996314
17247,car,15012
17248,car,94543
17249,car,47859
17250,car,61191
17251,car,51056
17252,car,51565
17253,car,30565
17254,car,30703
17255,car,45313
17256,house,1174105
17257,car,53807
17258,house,667831
17259,car,74857
17260,car,18869
17261,house,1238961
17262,house,1348931
17263,car,62390
17264,house,437723
17265,house,935989
17266,car,27421
17267,car,54416
17268,car,32675
17269,car,52634
17270,car,37826
17271,car,99220
17272,car,17997
17273,house,232753
17274,car,21334
17275,car,82887
17276,car,48622
17277,car,88432
17278,car,14688
17279,car,15278
17280,house,983315
17281,car,24498
17282,house,1465087
17283,car,28453
17284,car,51854
17285,car,14912
17286,car,65130
17287,car,46938
17288,car,26203
17289,car,49670
17290,car,45486
17291,house,711279
17292,car,78197
17293,car,77914
17294,house,1288713
17295,car,81798
17296,car,92635
17297,car,42049
17298,car,59608
17299,car,74272
17300,car,89990
17301,house,612418
17302,car,17185
17303,car,86926
17304,house,112797
17305,car,52738
17306,car,62271
17307,house,490039
17308,car,31636
17309,car,27129
17310,car,83376
17311,car,79938
17312,house,643498
17313,house,899275
17314,car,64255
17315,car,17957
17316,car,31485
17317,car,64301
17318,car,43273
17319,car,64276
17320,car,73855
17321,car,53232
17322,car,36632
17323,car,71839
17324,house,1132610
17325,car,65874
17326,house,263302
17327,car,57672
17328,car,86195
17329,car,98562
17330,car,23627
17331,house,814970
17332,car,70789
17333,car,30440
17334,car,42477
17335,car,49259
17336,car,15268
17337,car,11163
17338,car,94387
17339,car,55444
17340,car,57845
17341,car,10419
17342,car,86222
17343,house,357606
17344,car,47871
17345,car,77643
17346,car,10865
17347,house,1443223
17348,house,873278
17349,house,576330
17350,car,16591
17351,car,74457
17352,car,58069
17353,car,78427
17354,car,49300
17355,car,94852
17356,car,49966
17357,car,80024
17358,car,35871
17359,car,15342
17360,car,67747
17361,car,94999
17362,car,89489
17363,car,69774
17364,car,99372
17365,car,74301
17366,car,70112
17367,car,92669
17368,house,101810
17369,car,29260
17370,house,597891
17371,car,95621
17372,house,791357
17373,car,10787
17374,car,87177
17375,car,67272
17376,car,73044
17377,car,21969
17378,car,38754
17379,car,20963
17380,car,27583
17381,car,82836
17382,car,92008
17383,house,973775
17384,car,22274
17385,car,78953
17386,car,38836
17387,car,87657
17388,car,39066
17389,house,1448603
17390,car,67521
17391,car,12452
17392,car,55832
17393,car,25319
17394,car,11854
17395,house,1104518
17396,car,39779
17397,car,84205
17398,car,66791
17399,car,64660
17400,car,56268
17401,car,32538
17402,house,1314284
17403,car,48661
17404,car,38739
17405,car,78222
17406,car,98137
17407,car,53798
17408,car,47206
17409,car,24271
17410,car,29058
17411,car,51199
17412,car,99759
17413,car,57977
17414,car,66994
17415,car,18886
17416,car,41925
17417,house,1001052
17418,car,84088
17419,house,745120
17420,car,16446
17421,car,26196
17422,car,73453
17423,car,77233
17424,car,17048
17425,car,28846
17426,car,96206
17427,car,47776
17428,car,20538
17429,house,481692
17430,car,29212
17431,car,92516
17432,car,29235
17433,car,94758
17434,car,83275
17435,house,956246
17436,house,1417668
17437,car,24349
17438,car,87772
17439,car,89340
17440,car,91304
17441,car,82307
17442,car,92181
17443,house,390289
17444,car,25172
17445,house,952736
17446,car,42568
17447,house,939579
17448,car,85877
17449,car,18709
17450,car,30557
17451,car,20454
17452,house,245380
17453,car,20964
17454,car,82515
17455,car,51244
17456,car,71180
17457,car,66856
17458,car,41857
17459,car,92779
17460,car,65831
17461,car,76104
17462,car,85934
17463,car,51329
17464,car,37629
17465,car,58407
17466,car,99251
17467,car,96586
17468,car,38276
17469,house,1447111
17470,car,25908
17471,car,17989
17472,house,106982
17473,house,966577
17474,car,51866
17475,car,64836
17476,car,67396
17477,house,976269
17478,car,84182
17479,car,83831
17480,car,19686
17481,car,39482
17482,car,45106
17483,car,85531
17484,house,1060779
17485,house,425840
17486,car,55008
17487,car,78846
17488,car,91818
17489,car,44725
17490,car,81921
17491,car,99826
17492,car,16090
17493,car,18346
17494,car,33999
17495,car,13655
17496,car,19955
17497,house,374008
17498,car,64813
17499,car,75954
17500,car,58146
17501,car,34587
17502,house,1164898
17503,car,34672
17504,car,86276
17505,car,63858
17506,car,78729
17507,car,76917
17508,car,99702
17509,car,13785
17510,house,230365
17511,car,95129
17512,car,25912
17513,car,47804
17514,car,11941
17515,car,86053
17516,car,69366
17517,car,88670
17518,car,18876
17519,house,674028
17520,car,86598
17521,car,17873
17522,car,41104
17523,car,39456
17524,car,36069
17525,car,83842
17526,car,90804
17527,house,288679
17528,car,39079
17529,car,72261
17530,car,74251
17531,house,1222167
17532,car,46156
17533,car,47148
17534,car,93432
17535,car,52706
17536,car,26235
17537,car,66263
17538,car,40875
17539,car,34062
17540,house,1021205
17541,car,18912
17542,car,59446
17543,car,17691
17544,car,13109
17545,house,368314
17546,car,28823
17547,car,26353
17548,car,97418
17549,car,74039
17550,car,42057
17551,car,36619
17552,car,68515
17553,car,62944
17554,car,84752
17555,car,52185
17556,car,79611
17557,car,77296
17558,car,62182
17559,car,57226
17560,car,88936
17561,car,89884
17562,car,90808
17563,car,27151
17564,car,54577
17565,car,23817
17566,house,726451
17567,car,68328
17568,car,19989
17569,car,86185
17570,house,458681
17571,car,70882
17572,car,23598
17573,car,89094
17574,car,58094
17575,car,67815
17576,car,36793
17577,car,39027
17578,car,66087
17579,car,14417
17580,car,43319
17581,car,91368
17582,car,76789
17583,car,90946
17584,car,32313
17585,car,28916
17586,car,76228
17587,car,42991
17588,car,57414
17589,car,13057
17590,car,59995
17591,car,19409
17592,car,20005
17593,car,40615
17594,car,37798
17595,car,54717
17596,car,68710
17597,car,79066
17598,car,84864
17599,car,29901
17600,car,81932
17601,car,63674
17602,car,10247
17603,car,73257
17604,car,84751
17605,car,59602
17606,car,63535
17607,car,45932
17608,car,31702
17609,car,35023
17610,car,94196
17611,car,45600
17612,house,271368
17613,car,49596
17614,car,38643
17615,car,52397
17616,car,67353
17617,car,85072
17618,car,34872
17619,car,85130
17620,house,360669
17621,car,72353
17622,car,35986
17623,car,67848
17624,car,12651
17625,car,36277
17626,car,87431
17627,house,760546
17628,car,24417
17629,car,93712
17630,car,28939
17631,car,10397
17632,car,34007
17633,car,23208
17634,car,30084
17635,car,12037
17636,car,19692
17637,car,89201
17638,car,59247
17639,car,68655
17640,car,49582
17641,car,52648
17642,car,52939
17643,car,35408
17644,car,22399
17645,car,31791
17646,car,98374
17647,car,73940
17648,car,70960
17649,car,68463
17650,car,89038
17651,car,54324
17652,car,66512
17653,house,1130290
17654,car,60966
17655,car,76371
17656,car,14268
17657,house,1211531
17658,car,21969
17659,car,63607
17660,car,87326
17661,car,12621
17662,car,27891
17663,car,52266
17664,car,42415
17665,car,66367
17666,car,52306
17667,house,711689
17668,car,98877
17669,car,77584
17670,car,67734
17671,car,55092
17672,house,1425194
17673,car,39078
17674,car,90064
17675,car,65888
17676,house,802239
17677,car,56862
17678,car,27242
17679,house,1213872
17680,car,80729
17681,car,88801
17682,car,68271
17683,car,90871
17684,house,1064463
17685,car,13756
