loan_id,user_id,reason,loan_amount,balance_paid,date_created
10384,39552,Debt Consolidation,182594,65319,2015-07-07
10385,39566,Business Startup,121733,47130,2015-06-22
10385,39566,Large Purchases,46975,15575,2010-04-01
10385,39566,Holiday Shopping,162846,95253,2013-05-23
10386,39568,Appliance Purchase,163194,54641,2022-07-05
10386,39568,Debt Consolidation,17774,4649,2022-05-12
10386,39568,Other,15887,15405,2019-07-30
10387,39586,Emergency Expenses,179740,90869,2014-08-20
10387,39586,Home Purchase,139758,119585,2021-05-17
10387,39586,Moving Expenses,36350,30078,2015-02-10
10388,39595,Holiday Shopping,94314,58723,2012-11-19
10389,39598,Conservation Projects,180373,11036,2017-04-18
10390,39600,Charitable Contributions,134141,127153,2021-03-18
10390,39600,Charitable Contributions,191702,120483,2010-05-16
10390,39600,Legal Settlements,81890,64451,2019-02-13
10391,39601,Charitable Contributions,3399,238,2011-12-07
10391,39601,Conservation Projects,188048,162857,2015-01-17
10391,39601,Large Purchases,170055,45707,2021-11-29
10392,39605,Emergency Expenses,4077,3474,2011-11-21
10393,39613,Insurance Premiums,71284,30511,2013-07-27
10394,39614,Personal Projects,64051,16715,2015-03-13
10394,39614,Technology Purchase,27803,20989,2014-04-10
10394,39614,Large Purchases,156082,108738,2011-08-27
10395,39615,Lifestyle Changes,71635,21827,2013-07-02
10395,39615,Charitable Contributions,197252,18230,2019-04-02
10396,39617,Funeral Costs,122378,58348,2018-10-05
10396,39617,Charitable Contributions,58924,49346,2022-09-10
10396,39617,Special Occasions,87850,18392,2017-03-13
10397,39621,Technology Purchase,182633,55198,2016-10-22
10397,39621,Credit Score Improvement,176469,21675,2021-12-23
10397,39621,Travel and Vacation,119402,65226,2023-11-26
10398,39629,Funeral Costs,192508,106681,2020-01-16
10398,39629,Business Expansion,114821,84686,2012-05-06
10399,39631,Travel and Vacation,139941,10637,2012-09-30
10399,39631,Emergency Expenses,60042,49413,2013-09-18
10399,39631,Lifestyle Changes,9974,5580,2015-04-24
10400,39635,Adoption Costs,43199,41088,2012-12-09
10400,39635,Insurance Premiums,185919,79859,2019-12-23
10400,39635,Investment Opportunities,125654,49005,2018-01-07
10401,39640,Other,2200,1157,2020-02-15
10401,39640,Other,192042,115262,2020-01-25
10402,39644,Home Renovation,166656,37748,2017-06-13
10403,39655,Legal Fees,95487,92957,2018-08-28
10404,39660,Holiday Shopping,189659,42016,2017-06-25
10405,39661,Home Purchase,64412,57213,2019-03-23
10405,39661,Medical Expenses,52252,20626,2022-12-25
10405,39661,Home Renovation,81568,42673,2010-11-06
10406,39662,Charitable Contributions,198194,153248,2015-09-27
10407,39678,Credit Score Improvement,52011,33210,2020-04-15
10408,39681,Funeral Costs,17043,16100,2011-10-27
10408,39681,Legal Fees,40075,20320,2023-11-09
10408,39681,Large Purchases,131869,17434,2015-03-08
10409,39682,Investment Opportunities,118991,24497,2012-07-12
10409,39682,Investment Opportunities,53195,41051,2011-03-06
10410,39686,Insurance Premiums,168687,4839,2023-09-22
10410,39686,Holiday Shopping,149344,89310,2023-11-19
10410,39686,Business Expansion,11159,4600,2022-12-15
10411,39689,Home Renovation,12044,2085,2023-04-10
10412,39693,Renewable Energy Installations,99124,20327,2016-12-29
10413,39695,Emergency Expenses,104905,656,2018-06-15
10414,39696,Legal Fees,75798,24876,2023-11-23
10414,39696,Credit Score Improvement,16574,11198,2021-06-17
10414,39696,Investment Opportunities,120381,64623,2017-12-15
10415,39701,Travel and Vacation,96879,94622,2023-03-18
10415,39701,Medical Expenses,141292,30466,2022-08-28
10416,39704,Lifestyle Changes,66042,50440,2018-10-30
10416,39704,Renewable Energy Installations,199125,189013,2017-04-02
10416,39704,Funeral Costs,56060,4147,2013-04-21
10417,39707,Travel and Vacation,121268,102807,2017-08-01
10418,39718,Travel and Vacation,137655,82439,2013-11-28
10418,39718,Insurance Premiums,30218,4770,2011-07-29
10419,39721,Holiday Shopping,63477,6215,2022-10-01
10420,39726,Emergency Expenses,172928,140815,2021-10-07
10421,39743,Personal Projects,89218,66239,2023-03-06
10422,39746,Conservation Projects,59619,33572,2013-10-26
10423,39748,Wedding Costs,113257,56671,2013-12-29
10423,39748,Legal Fees,109859,19605,2010-02-08
10424,39750,Lifestyle Changes,16043,589,2021-12-27
10424,39750,Special Occasions,165210,148148,2022-01-17
10424,39750,Credit Score Improvement,188431,148245,2014-06-07
10425,39751,Wedding Costs,140416,50803,2021-12-03
10425,39751,Renewable Energy Installations,146671,29642,2019-01-31
10426,39755,Adoption Costs,58566,46741,2015-02-05
10426,39755,Funeral Costs,105111,19034,2015-08-27
10427,39758,Appliance Purchase,181776,140653,2022-06-09
10427,39758,Business Startup,142644,121331,2016-08-11
10427,39758,Business Startup,193462,73863,2022-01-23
10428,39761,Appliance Purchase,168841,127703,2021-05-08
10428,39761,Insurance Premiums,89262,48918,2012-06-19
10429,39762,Legal Fees,67859,8455,2016-12-30
10429,39762,Legal Settlements,24514,4147,2013-12-04
10430,39764,Legal Settlements,177445,165194,2012-01-12
10431,39770,Special Occasions,127578,74427,2012-10-15
10431,39770,Legal Fees,19880,13475,2024-01-20
10431,39770,Home Purchase,63033,40440,2023-03-12
10432,39772,Personal Projects,74926,64502,2019-01-22
10432,39772,Credit Score Improvement,44584,35770,2012-06-11
10433,39779,Legal Settlements,145005,83360,2015-06-01
10434,39790,Funeral Costs,194420,188187,2017-12-08
10435,39794,Moving Expenses,164689,15538,2019-10-04
10436,39801,Holiday Shopping,83677,61191,2014-11-18
10436,39801,Adoption Costs,142872,56292,2024-05-16
10437,39808,Seasonal Expenses,13108,3285,2011-02-27
10437,39808,Vehicle Purchase,56565,7602,2012-05-15
10437,39808,Vehicle Purchase,161433,22560,2020-02-13
10438,39809,Special Occasions,178573,112934,2019-06-07
10438,39809,Home Purchase,199991,3282,2019-09-17
10439,39812,Wedding Costs,78206,68357,2022-01-24
10439,39812,Wedding Costs,34291,12230,2016-07-17
10439,39812,Holiday Shopping,19057,16219,2010-12-13
10440,39813,Funeral Costs,128354,44531,2014-01-21
10441,39814,Charitable Contributions,95308,91940,2011-05-04
10441,39814,Credit Score Improvement,74204,23896,2013-02-02
10442,39815,Large Purchases,1923,865,2015-12-20
10442,39815,Legal Settlements,190805,101510,2011-08-08
10442,39815,Home Renovation,10282,1117,2014-03-09
10443,39819,Legal Fees,116090,30012,2021-12-08
10443,39819,Emergency Expenses,135612,4571,2011-04-01
10444,39824,Special Occasions,182181,167368,2021-10-15
10445,39827,Education Expenses,114894,57828,2011-08-19
10445,39827,Personal Projects,3609,2128,2022-04-17
10446,39828,Legal Fees,10088,6709,2015-08-27
10446,39828,Charitable Contributions,86185,25734,2023-10-07
10446,39828,Technology Purchase,55895,18988,2014-10-01
10447,39833,Moving Expenses,90859,88873,2012-10-04
10447,39833,Home Renovation,114880,21356,2019-03-26
10448,39834,Debt Consolidation,49637,48236,2019-10-05
10448,39834,Charitable Contributions,77654,67218,2021-06-12
10448,39834,Insurance Premiums,127141,87525,2019-03-25
10449,39835,Charitable Contributions,137864,45612,2017-07-07
10449,39835,Debt Consolidation,115758,111417,2020-12-25
10450,39838,Renewable Energy Installations,69565,39088,2013-03-28
10451,39840,Seasonal Expenses,4814,3819,2016-04-25
10452,39843,Debt Consolidation,142801,126233,2014-08-17
10452,39843,Business Startup,106891,95877,2023-12-08
10452,39843,Holiday Shopping,46406,11307,2019-01-18
10453,39854,Business Startup,67653,25068,2015-06-23
10453,39854,Appliance Purchase,53889,52125,2020-07-27
10454,39862,Funeral Costs,151284,50031,2010-10-10
10454,39862,Moving Expenses,19715,14651,2023-04-03
10455,39865,Travel and Vacation,100272,5167,2014-12-15
10455,39865,Medical Expenses,122342,55078,2017-07-14
10455,39865,Holiday Shopping,46678,32810,2014-11-24
10456,39867,Insurance Premiums,43883,16977,2012-11-08
10457,39875,Holiday Shopping,184443,56439,2013-11-24
10458,39877,Business Startup,31357,10980,2010-03-28
10458,39877,Home Renovation,108167,51476,2017-10-13
10459,39878,Personal Projects,31986,15276,2012-01-25
10460,39879,Moving Expenses,93618,49084,2011-06-25
10461,39880,Insurance Premiums,17037,10618,2016-08-09
10462,39882,Funeral Costs,154419,17989,2022-10-05
10463,39885,Wedding Costs,71471,51902,2023-10-14
10464,39889,Vehicle Purchase,26515,19043,2019-06-22
10465,39895,Holiday Shopping,24327,23813,2021-09-17
10465,39895,Special Occasions,97608,88987,2023-11-26
10465,39895,Technology Purchase,20249,3710,2018-07-05
10466,39897,Conservation Projects,46444,28534,2015-03-26
10466,39897,Special Occasions,137644,108337,2016-10-29
10466,39897,Seasonal Expenses,145531,65448,2014-08-16
10467,39905,Debt Consolidation,74131,63399,2015-06-01
10467,39905,Credit Score Improvement,173025,109029,2012-08-20
10467,39905,Medical Expenses,21365,15062,2023-08-04
10468,39906,Seasonal Expenses,92842,2983,2023-11-19
10468,39906,Other,68882,28668,2014-01-11
10468,39906,Special Occasions,119998,86077,2017-08-05
10469,39913,Appliance Purchase,53363,46784,2017-05-13
10469,39913,Lifestyle Changes,144892,35448,2020-10-30
10470,39914,Credit Score Improvement,91212,20419,2017-11-25
10471,39919,Business Expansion,178242,156016,2014-05-02
10471,39919,Special Occasions,43554,14306,2017-02-28
10471,39919,Moving Expenses,26669,11974,2015-07-06
10472,39921,Business Expansion,174752,100197,2011-10-12
10472,39921,Renewable Energy Installations,165982,7902,2020-06-01
10473,39932,Debt Consolidation,132989,36554,2022-05-06
10473,39932,Legal Fees,88944,13232,2019-11-03
10473,39932,Credit Score Improvement,3133,2523,2013-08-20
10474,39935,Seasonal Expenses,60683,15667,2023-01-25
10474,39935,Education Expenses,8869,2770,2023-05-20
10474,39935,Adoption Costs,105431,49850,2015-06-03
10475,39939,Seasonal Expenses,58969,43359,2010-02-14
10475,39939,Legal Settlements,171726,104169,2018-01-16
10476,39941,Technology Purchase,144238,102100,2011-01-02
10477,39949,Personal Projects,71076,65773,2023-11-04
10478,39958,Charitable Contributions,61418,33452,2012-10-09
10478,39958,Vehicle Purchase,155125,136968,2011-06-30
10479,39959,Legal Settlements,99116,31944,2011-04-26
10480,39961,Travel and Vacation,155042,120934,2015-04-09
10481,39963,Legal Fees,94362,51136,2010-11-11
10481,39963,Education Expenses,144619,132534,2020-12-31
10482,39972,Travel and Vacation,6065,3314,2015-03-14
10482,39972,Seasonal Expenses,194598,114734,2017-05-05
10482,39972,Lifestyle Changes,131190,112098,2011-11-08
10483,39975,Seasonal Expenses,84710,73581,2014-06-16
10483,39975,Renewable Energy Installations,17345,11034,2016-06-20
10484,39981,Legal Fees,68545,34723,2010-08-30
10485,39985,Medical Expenses,193297,33958,2023-01-16
10485,39985,Wedding Costs,109095,75397,2012-03-11
10486,39993,Wedding Costs,32959,17720,2014-04-10
10487,39995,Travel and Vacation,119160,14690,2015-01-25
10488,39998,Education Expenses,174870,33303,2015-08-06
10488,39998,Moving Expenses,163598,117050,2019-09-10
10489,40023,Emergency Expenses,60662,38587,2022-12-19
10490,40027,Seasonal Expenses,6697,2907,2022-01-16
10490,40027,Other,16522,15404,2010-02-21
10490,40027,Legal Settlements,55211,24637,2010-04-17
10491,40029,Legal Fees,56424,27272,2010-10-29
10491,40029,Charitable Contributions,145342,142372,2020-10-04
10491,40029,Funeral Costs,136224,35679,2014-03-09
10492,40031,Legal Settlements,173138,79273,2011-11-13
10493,40032,Vehicle Purchase,155381,27307,2023-12-09
10494,40038,Wedding Costs,138400,57737,2012-06-11
10494,40038,Medical Expenses,128745,114828,2023-04-12
10494,40038,Business Expansion,148070,134310,2015-03-04
10495,40041,Business Expansion,148663,125323,2010-04-02
10495,40041,Adoption Costs,68933,31805,2010-11-02
10496,40043,Vehicle Purchase,36723,34381,2014-03-13
10496,40043,Travel and Vacation,41292,37471,2018-03-11
10496,40043,Home Purchase,92860,71320,2021-09-24
10497,40049,Holiday Shopping,18021,5827,2024-03-03
10497,40049,Funeral Costs,56878,22213,2017-10-03
10498,40053,Insurance Premiums,188145,137748,2017-02-20
10498,40053,Travel and Vacation,134441,89966,2016-09-07
10499,40054,Business Expansion,7170,6854,2011-01-11
10499,40054,Personal Projects,50222,48142,2022-09-16
10499,40054,Large Purchases,150951,93036,2012-11-17
10500,40058,Business Startup,154136,127570,2015-05-13
10500,40058,Special Occasions,86342,76114,2013-10-26
10501,40061,Education Expenses,193807,186461,2018-01-01
10501,40061,Adoption Costs,163010,22869,2019-11-10
10501,40061,Holiday Shopping,112893,87972,2017-08-25
10502,40062,Seasonal Expenses,119126,72812,2017-11-25
10502,40062,Seasonal Expenses,32318,9179,2017-03-11
10502,40062,Travel and Vacation,37816,15975,2015-07-12
10503,40069,Credit Score Improvement,57817,52732,2017-07-08
10503,40069,Legal Fees,169227,6283,2012-04-02
10504,40070,Medical Expenses,74303,39679,2015-12-09
10504,40070,Education Expenses,15522,3821,2018-10-26
10504,40070,Technology Purchase,189787,1753,2021-03-02
10505,40074,Holiday Shopping,79839,74913,2023-12-23
10506,40081,Legal Fees,173084,94556,2018-09-07
10506,40081,Insurance Premiums,22273,4534,2018-05-12
10506,40081,Appliance Purchase,83164,53101,2024-03-02
10507,40082,Lifestyle Changes,104299,35091,2018-10-21
10508,40084,Legal Settlements,163250,50566,2015-02-19
10508,40084,Legal Settlements,122554,66012,2012-09-05
10508,40084,Education Expenses,90640,47585,2019-08-06
10509,40089,Moving Expenses,106548,28939,2020-01-05
10510,40093,Funeral Costs,156112,122866,2020-10-16
10510,40093,Travel and Vacation,13849,2800,2023-12-02
10511,40094,Lifestyle Changes,128794,77871,2023-01-19
10511,40094,Business Startup,55995,48959,2010-03-16
10511,40094,Wedding Costs,2769,244,2021-09-02
10512,40095,Insurance Premiums,36475,15941,2023-07-11
10512,40095,Seasonal Expenses,174295,45626,2018-05-13
10513,40100,Moving Expenses,44976,34654,2013-07-02
10514,40104,Holiday Shopping,198545,52808,2010-03-26
10514,40104,Medical Expenses,108360,63434,2022-08-19
10514,40104,Home Renovation,96929,31186,2013-06-08
10515,40106,Home Purchase,50887,27067,2016-03-23
10516,40110,Appliance Purchase,25121,17699,2020-02-09
10516,40110,Legal Fees,102568,44345,2014-10-11
10517,40114,Credit Score Improvement,62162,21977,2014-04-18
10517,40114,Travel and Vacation,104522,40647,2015-11-23
10518,40116,Seasonal Expenses,19312,11667,2012-12-26
10518,40116,Investment Opportunities,52259,8651,2016-09-15
10518,40116,Legal Settlements,10099,5305,2017-06-30
10519,40124,Insurance Premiums,35048,13443,2017-06-06
10519,40124,Conservation Projects,33724,6642,2011-10-04
10519,40124,Renewable Energy Installations,194940,138875,2014-10-24
10520,40125,Funeral Costs,82852,5903,2018-01-13
10520,40125,Home Purchase,174313,133284,2019-08-12
10521,40127,Special Occasions,120961,54424,2024-03-09
10522,40128,Medical Expenses,38557,37425,2017-04-29
10523,40133,Wedding Costs,127253,91374,2012-02-16
10523,40133,Medical Expenses,69830,21409,2013-05-16
10523,40133,Large Purchases,145860,43715,2015-04-30
10524,40134,Lifestyle Changes,159329,154028,2013-06-11
10524,40134,Appliance Purchase,104132,12083,2013-10-24
10524,40134,Credit Score Improvement,51781,24870,2013-06-23
10525,40135,Business Expansion,173560,52059,2017-12-16
10525,40135,Business Startup,147902,39740,2016-02-09
10526,40139,Lifestyle Changes,68356,39320,2016-01-09
10526,40139,Travel and Vacation,32768,22166,2013-05-23
10527,40140,Appliance Purchase,128371,74687,2018-10-11
10527,40140,Legal Fees,30735,15370,2016-09-01
10528,40141,Legal Settlements,110816,24179,2022-06-12
10528,40141,Other,6184,595,2012-06-16
10528,40141,Business Startup,111776,15025,2024-05-13
10529,40147,Education Expenses,174868,162513,2019-05-17
10529,40147,Appliance Purchase,74330,22956,2014-01-26
10530,40150,Travel and Vacation,79560,2235,2023-04-29
10531,40153,Travel and Vacation,11606,11539,2010-09-27
10531,40153,Vehicle Purchase,137522,13993,2011-10-19
10531,40153,Business Expansion,114475,63512,2018-10-22
10532,40159,Education Expenses,185601,103399,2011-09-13
10532,40159,Medical Expenses,188840,99005,2019-03-17
10532,40159,Funeral Costs,29379,7960,2012-02-20
10533,40161,Legal Fees,102756,11367,2019-04-24
10533,40161,Seasonal Expenses,114203,63949,2021-12-12
10534,40174,Appliance Purchase,40080,14974,2010-07-17
10534,40174,Seasonal Expenses,139354,102118,2010-10-19
10535,40181,Business Startup,69273,48365,2019-06-18
10536,40186,Business Expansion,52986,30746,2017-04-15
10537,40190,Renewable Energy Installations,101156,77423,2015-05-10
10538,40194,Lifestyle Changes,32153,7233,2014-06-10
10538,40194,Moving Expenses,76308,53208,2010-10-11
10538,40194,Legal Fees,55318,9042,2022-07-20
10539,40195,Travel and Vacation,3502,63,2018-06-07
10539,40195,Medical Expenses,47367,37510,2014-03-31
10539,40195,Personal Projects,70443,48148,2014-12-17
10540,40198,Investment Opportunities,81815,15040,2016-02-16
10540,40198,Other,93608,54608,2015-12-19
10541,40199,Moving Expenses,164559,15075,2020-06-11
10541,40199,Investment Opportunities,188228,51648,2021-11-02
10541,40199,Insurance Premiums,22802,20864,2016-04-07
10542,40200,Conservation Projects,34066,4176,2012-07-27
10543,40204,Insurance Premiums,91576,71042,2013-07-28
10543,40204,Home Renovation,44983,24029,2014-06-05
10543,40204,Legal Settlements,101783,88298,2021-02-14
10544,40206,Education Expenses,117683,66411,2016-11-13
10544,40206,Business Expansion,22311,12885,2022-05-27
10545,40212,Charitable Contributions,150321,130592,2018-08-06
10546,40213,Funeral Costs,138683,110721,2014-12-03
10547,40214,Other,8146,6115,2020-03-13
10547,40214,Business Startup,151287,130666,2023-04-18
10547,40214,Investment Opportunities,181647,26419,2010-09-28
10548,40216,Technology Purchase,199826,38454,2015-10-31
10548,40216,Technology Purchase,116958,72009,2020-03-18
